season,teams,rounds,scoring_type,slots_qb,slots_rb,slots_wr,slots_te,slots_flex,slots_k,slots_def,slots_bn,drafts,picks
2024,10,16,ppr,1,2,2,1,1,0,1,6,1,160
2024,10,16,ppr,1,2,2,1,1,0,1,7,1,160
2024,10,16,ppr,1,2,2,1,1,1,0,8,1,160
2024,10,16,ppr,1,2,2,1,1,2,1,5,1,160
2024,10,16,ppr,1,2,2,1,2,0,0,6,1,160
2024,10,16,ppr,1,2,2,1,2,1,0,7,1,160
2024,10,16,ppr,1,2,2,1,2,1,1,8,1,160
2024,10,16,ppr,1,2,2,1,3,0,1,6,1,160
2024,10,16,ppr,1,2,2,1,3,1,1,5,1,160
2024,10,16,ppr,1,2,2,1,4,0,0,6,1,160
2024,10,16,ppr,1,2,3,1,1,0,0,8,1,160
2024,10,16,ppr,1,2,3,1,2,1,0,6,1,160
2024,10,16,std,1,2,2,1,1,1,1,7,1,160
2025,8,20,half_ppr,1,2,2,1,2,0,0,12,1,160
2025,8,20,ppr,1,2,2,1,2,0,0,12,1,160
2025,8,20,ppr,1,2,2,1,2,1,1,10,1,160
2025,8,20,ppr,1,2,2,1,3,1,1,9,1,160
2025,8,20,ppr,1,2,2,1,4,0,0,10,1,160
2025,10,16,half_ppr,1,2,2,1,2,1,0,7,1,160
2025,10,16,half_ppr,1,2,3,1,1,1,1,6,1,160
2025,10,16,half_ppr,1,2,3,1,2,0,0,7,1,160
2025,10,16,ppr,1,1,1,1,3,1,1,7,1,160
2025,10,16,ppr,1,2,2,1,1,1,0,8,1,160
2025,10,16,ppr,1,2,2,1,1,1,1,5,1,160
2025,10,16,ppr,1,2,2,1,2,1,1,7,1,160
2025,10,16,ppr,1,2,2,1,3,1,0,6,1,160
2025,10,16,ppr,1,2,2,1,3,1,1,5,1,160
2025,10,16,ppr,1,2,3,1,0,1,0,8,1,160
2025,10,16,ppr,1,2,3,1,2,1,0,6,1,160
2025,10,16,ppr,1,2,3,2,2,0,1,5,1,160
2025,10,16,std,1,2,2,1,1,1,1,7,1,160
2025,10,16,std,1,2,3,1,2,0,0,7,1,160
2020,12,13,half_ppr,1,2,2,1,0,1,1,5,1,156
2020,12,13,half_ppr,1,2,2,1,1,0,0,0,1,156
2020,12,13,half_ppr,1,2,3,1,2,1,1,2,1,156
2020,12,13,ppr,1,2,2,1,1,0,0,6,1,156
2020,12,13,ppr,1,2,2,1,2,0,1,4,1,156
2020,12,13,ppr,1,2,2,1,3,0,0,4,1,156
2021,12,13,half_ppr,1,2,2,1,1,0,0,1,1,156
2021,12,13,ppr,1,1,2,1,2,1,0,5,1,156
2021,12,13,ppr,1,2,2,1,1,0,1,5,1,156
2021,12,13,ppr,1,2,2,1,1,1,1,4,1,156
2021,12,13,ppr,1,2,2,1,2,0,0,0,1,156
2021,12,13,std,1,1,2,1,0,1,0,6,1,156
2022,12,13,half_ppr,1,2,2,1,1,0,0,6,1,156
2022,12,13,half_ppr,1,2,2,1,1,1,1,4,1,156
2022,12,13,half_ppr,1,2,3,1,1,0,0,5,1,156
2022,12,13,ppr,1,2,2,1,0,1,1,5,1,156
2022,12,13,ppr,1,2,2,1,1,0,0,5,1,156
2022,12,13,ppr,1,2,2,1,2,0,0,0,1,156
2022,12,13,ppr,1,2,2,1,2,0,1,4,1,156
2022,12,13,ppr,1,2,2,1,2,1,0,4,1,156
2022,12,13,ppr,1,2,3,0,2,0,0,5,1,156
2022,12,13,ppr,1,2,3,1,1,0,0,6,1,156
2022,12,13,ppr,1,2,3,1,2,0,0,4,1,156
2023,12,13,half_ppr,1,2,2,1,1,0,0,6,1,156
2023,12,13,half_ppr,1,2,2,1,2,0,0,0,1,156
2023,12,13,half_ppr,1,2,3,1,1,0,0,5,1,156
2023,12,13,half_ppr,1,2,3,1,2,0,0,4,1,156
2023,12,13,ppr,1,1,2,1,2,0,1,5,1,156
2023,12,13,ppr,1,2,2,1,0,1,1,5,1,156
2023,12,13,ppr,1,2,3,1,2,0,0,4,1,156
2024,12,13,half_ppr,1,2,2,1,1,1,1,4,1,156
2024,12,13,ppr,1,1,2,1,2,0,0,6,1,156
2024,12,13,ppr,1,1,2,1,2,0,1,5,1,156
2024,12,13,ppr,1,1,2,1,3,0,0,5,1,156
2024,12,13,ppr,1,2,2,1,0,1,1,5,1,156
2024,12,13,ppr,1,2,2,1,1,0,1,5,1,156
2024,12,13,ppr,1,2,2,1,1,1,1,4,1,156
2024,12,13,ppr,1,2,2,1,2,0,0,0,1,156
2024,12,13,ppr,1,2,2,1,3,0,0,4,1,156
2025,12,13,half_ppr,1,2,2,1,1,0,1,5,1,156
2025,12,13,half_ppr,1,2,2,1,1,1,1,4,1,156
2025,12,13,half_ppr,1,2,2,1,2,0,0,0,1,156
2025,12,13,ppr,1,1,2,1,2,0,1,5,1,156
2025,12,13,ppr,1,2,2,1,1,0,0,6,1,156
2025,12,13,ppr,1,2,2,1,1,1,0,5,1,156
2025,12,13,ppr,1,2,2,1,2,0,0,0,1,156
2021,12,13,ppr,1,2,2,1,3,0,0,4,1,155
2020,8,19,ppr,1,2,2,1,4,1,1,7,1,152
2020,8,19,ppr,1,2,2,1,5,1,1,6,1,152
2020,8,19,ppr,1,2,3,1,2,0,0,10,1,152
2020,8,19,ppr,1,3,3,1,3,0,1,7,1,152
2020,8,19,ppr,1,3,4,1,2,0,1,7,1,152
2021,8,19,half_ppr,1,2,2,1,2,1,1,9,1,152
2021,8,19,ppr,1,2,2,1,3,0,1,9,1,152
2021,8,19,ppr,1,2,3,1,2,0,0,10,1,152
2022,8,19,ppr,1,2,2,1,3,1,1,8,1,152
2022,8,19,ppr,1,2,3,1,2,0,0,10,1,152
2023,8,19,ppr,1,2,2,1,3,0,0,10,1,152
2023,8,19,ppr,1,3,2,1,2,0,0,8,1,152
2024,8,19,ppr,1,2,3,1,2,0,1,9,1,152
2024,8,19,ppr,1,3,3,1,4,0,0,7,1,152
2025,8,19,half_ppr,1,2,2,1,4,0,0,9,1,152
2025,8,19,ppr,1,2,2,1,2,1,1,9,1,152
2025,8,19,ppr,1,2,2,1,3,0,0,10,1,152
2020,10,15,half_ppr,1,2,2,1,1,0,1,7,1,150
2020,10,15,half_ppr,1,2,2,1,1,1,0,7,1,150
2020,10,15,half_ppr,1,2,3,1,2,0,0,6,1,150
2020,10,15,half_ppr,1,2,3,1,2,0,1,5,1,150
2020,10,15,ppr,1,2,2,1,0,1,1,5,1,150
2020,10,15,ppr,1,2,2,1,2,0,1,5,1,150
2020,10,15,ppr,1,2,2,1,2,1,0,6,1,150
2020,10,15,ppr,1,2,2,1,2,1,1,8,1,150
2020,10,15,ppr,1,2,3,1,2,1,1,4,1,150
2020,10,15,std,1,1,2,1,3,1,1,5,1,150
2020,10,15,std,1,2,2,1,0,1,1,6,1,150
2020,10,15,std,1,2,2,1,1,1,1,6,1,150
2021,10,15,half_ppr,1,2,2,1,1,1,0,7,1,150
2021,10,15,half_ppr,1,2,2,1,2,0,0,7,1,150
2021,10,15,half_ppr,1,2,3,1,1,1,1,0,1,150
2021,10,15,half_ppr,1,2,3,1,2,0,0,6,1,150
2021,10,15,ppr,1,1,1,1,3,0,0,8,1,150
2021,10,15,ppr,1,1,1,1,4,0,0,7,1,150
2021,10,15,ppr,1,2,2,1,0,0,1,6,1,150
2021,10,15,ppr,1,2,2,1,0,1,1,6,1,150
2021,10,15,ppr,1,2,2,1,1,0,0,8,1,150
2021,10,15,ppr,1,2,2,1,1,0,1,6,1,150
2021,10,15,ppr,1,2,2,1,1,0,1,7,1,150
2021,10,15,ppr,1,2,2,1,1,1,1,0,1,150
2021,10,15,ppr,1,2,2,1,2,0,0,6,1,150
2021,10,15,ppr,1,2,2,1,2,0,1,0,1,150
2021,10,15,ppr,1,2,2,1,4,0,0,5,1,150
2021,10,15,ppr,1,2,3,1,1,0,0,7,1,150
2021,10,15,std,1,2,2,1,0,1,1,0,1,150
2021,10,15,std,1,2,2,1,1,1,1,1,1,150
2022,10,15,half_ppr,1,2,0,0,1,1,1,7,1,150
2022,10,15,half_ppr,1,2,2,1,1,0,1,6,1,150
2022,10,15,half_ppr,1,2,2,1,3,0,0,6,1,150
2022,10,15,half_ppr,1,2,3,1,1,1,1,5,1,150
2022,10,15,half_ppr,1,2,3,1,2,0,1,5,1,150
2022,10,15,ppr,1,2,2,1,0,0,0,6,1,150
2022,10,15,ppr,1,2,2,1,0,0,0,7,1,150
2022,10,15,ppr,1,2,2,1,1,0,0,8,1,150
2022,10,15,ppr,1,2,2,1,1,0,1,6,1,150
2022,10,15,ppr,1,2,2,1,1,0,1,7,1,150
2022,10,15,ppr,1,2,2,1,2,1,0,6,1,150
2022,10,15,ppr,1,2,2,1,2,1,1,7,1,150
2022,10,15,ppr,1,2,2,1,3,1,0,5,1,150
2022,10,15,ppr,1,2,2,1,4,0,0,5,1,150
2022,10,15,ppr,1,2,3,1,0,0,0,6,1,150
2022,10,15,ppr,1,2,3,1,1,0,1,6,1,150
2023,10,15,half_ppr,1,2,2,1,1,1,1,5,1,150
2023,10,15,half_ppr,1,2,2,1,2,0,1,6,1,150
2023,10,15,half_ppr,1,2,3,1,1,0,1,6,1,150
2023,10,15,half_ppr,1,2,3,1,2,0,1,5,1,150
2023,10,15,ppr,1,1,2,1,2,1,1,6,1,150
2023,10,15,ppr,1,2,2,1,0,1,1,6,1,150
2023,10,15,ppr,1,2,2,1,1,1,1,5,1,150
2023,10,15,ppr,1,2,2,1,2,1,1,6,1,150
2023,10,15,ppr,1,2,2,1,2,1,1,7,1,150
2023,10,15,ppr,1,2,2,1,2,1,1,8,1,150
2023,10,15,ppr,1,2,2,1,3,1,0,5,1,150
2023,10,15,ppr,1,2,3,1,0,0,0,6,1,150
2023,10,15,ppr,1,2,3,1,1,0,0,0,1,150
2023,10,15,ppr,1,2,3,1,1,0,1,6,1,150
2023,10,15,ppr,1,3,3,1,2,0,0,5,1,150
2023,10,15,std,1,2,2,1,2,1,1,0,1,150
2023,10,15,std,1,2,2,1,2,1,1,5,1,150
2024,10,15,half_ppr,1,2,2,1,1,0,1,6,1,150
2024,10,15,half_ppr,1,2,2,1,3,0,1,5,1,150
2024,10,15,half_ppr,1,2,3,1,1,0,0,7,1,150
2024,10,15,half_ppr,1,2,3,1,2,0,0,6,1,150
2024,10,15,ppr,1,1,2,1,3,1,1,5,1,150
2024,10,15,ppr,1,2,2,0,2,0,0,7,1,150
2024,10,15,ppr,1,2,2,1,2,0,1,5,1,150
2024,10,15,ppr,1,2,2,1,2,1,0,6,1,150
2024,10,15,ppr,1,2,2,1,2,1,1,6,1,150
2024,10,15,ppr,1,2,3,1,1,0,1,6,1,150
2024,10,15,std,1,2,2,1,0,1,1,6,1,150
2024,10,15,std,1,2,2,1,2,1,1,5,1,150
2024,10,15,std,1,2,2,1,3,0,1,5,1,150
2025,8,18,ppr,1,2,2,1,3,1,0,8,1,150
2025,10,15,half_ppr,1,2,2,1,2,1,0,6,1,150
2025,10,15,half_ppr,1,2,2,1,3,0,0,6,1,150
2025,10,15,half_ppr,1,2,3,1,2,0,0,6,1,150
2025,10,15,half_ppr,1,2,3,1,2,0,1,5,1,150
2025,10,15,ppr,1,1,2,1,3,0,0,7,1,150
2025,10,15,ppr,1,2,2,1,1,1,1,0,1,150
2025,10,15,ppr,1,2,2,1,2,0,0,6,1,150
2025,10,15,ppr,1,2,2,1,2,1,1,0,1,150
2025,10,15,ppr,1,2,2,1,2,1,1,9,1,150
2025,10,15,ppr,1,2,2,1,4,0,0,5,1,150
2025,10,15,ppr,1,2,3,1,1,0,0,7,1,150
2025,10,15,ppr,1,2,3,1,1,0,1,6,1,150
2025,10,15,ppr,1,2,3,1,3,0,0,5,1,150
2025,10,15,ppr,1,2,3,2,0,0,0,7,1,150
2025,10,15,std,1,2,2,1,0,1,1,6,1,150
2025,10,15,std,1,2,2,1,2,1,1,5,1,150
2020,10,15,ppr,1,2,2,1,1,0,1,7,1,149
2020,8,18,half_ppr,1,1,1,1,0,1,1,9,1,144
2020,8,18,ppr,1,2,2,1,2,0,0,10,1,144
2020,8,18,ppr,1,2,2,1,2,0,1,8,1,144
2020,8,18,std,1,2,2,1,1,1,1,9,1,144
2021,8,18,ppr,1,2,2,1,1,0,1,8,1,144
2021,8,18,ppr,1,2,2,1,1,1,1,0,1,144
2021,8,18,ppr,1,2,2,1,2,0,0,10,1,144
2021,8,18,ppr,1,2,2,1,3,0,0,9,1,144
2021,8,18,ppr,1,2,2,1,3,1,1,7,1,144
2021,8,18,ppr,1,2,2,1,4,0,0,8,1,144
2021,8,18,ppr,1,2,2,2,2,0,0,8,1,144
2021,8,18,ppr,1,2,3,1,2,1,1,7,1,144
2021,8,18,ppr,1,2,3,1,3,1,1,6,1,144
2021,8,18,ppr,1,3,3,1,3,0,0,7,1,144
2021,8,19,ppr,1,2,2,1,2,1,1,9,1,144
2021,12,12,ppr,1,2,2,1,1,1,1,0,1,144
2021,12,12,ppr,1,2,2,1,2,1,1,2,1,144
2022,8,18,half_ppr,1,2,2,1,2,1,1,8,1,144
2022,8,18,half_ppr,1,2,3,1,0,0,0,9,1,144
2022,8,18,ppr,1,1,1,1,0,0,0,14,1,144
2022,8,18,ppr,1,2,2,1,1,1,0,10,1,144
2022,8,18,ppr,1,2,2,1,2,0,0,10,1,144
2022,8,18,ppr,1,2,2,1,2,1,1,8,1,144
2022,8,18,ppr,1,2,2,2,2,0,0,9,1,144
2022,8,18,ppr,1,2,3,1,3,0,0,8,1,144
2022,8,18,ppr,1,2,3,1,3,1,1,6,1,144
2022,12,12,half_ppr,1,2,3,1,1,0,0,4,1,144
2022,12,12,ppr,1,1,1,1,3,0,0,5,1,144
2022,12,12,ppr,1,2,2,0,2,0,0,5,1,144
2022,12,12,ppr,1,2,2,1,1,0,0,0,1,144
2022,12,12,ppr,1,2,2,1,2,0,0,6,1,144
2023,8,18,ppr,1,2,2,1,2,1,1,8,1,144
2023,8,18,ppr,1,3,3,1,3,0,0,7,1,144
2023,12,12,half_ppr,1,2,2,1,1,0,0,5,1,144
2023,12,12,half_ppr,1,2,3,1,1,0,0,4,1,144
2023,12,12,ppr,1,2,2,1,1,0,0,0,1,144
2023,12,12,ppr,1,2,2,1,2,0,0,0,1,144
2023,12,12,ppr,1,2,2,1,2,0,0,4,1,144
2023,12,12,ppr,1,2,3,1,2,0,0,1,1,144
2023,12,12,std,1,2,2,1,1,0,0,5,1,144
2024,8,18,half_ppr,1,2,2,1,3,1,1,7,1,144
2024,8,18,ppr,1,2,2,1,2,0,0,10,1,144
2024,8,18,ppr,1,2,2,1,2,1,1,10,1,144
2024,8,18,ppr,1,2,2,1,3,1,1,7,1,144
2024,8,18,ppr,1,2,3,1,3,1,1,6,1,144
2024,12,12,half_ppr,1,2,3,1,1,0,0,0,1,144
2024,12,12,ppr,1,2,2,1,1,0,0,5,1,144
2024,12,12,ppr,1,2,2,1,2,1,1,2,1,144
2024,12,12,ppr,1,2,3,1,1,0,1,3,1,144
2024,12,12,ppr,1,2,3,1,3,0,0,2,1,144
2025,8,18,ppr,1,2,2,1,3,1,1,7,1,144
2025,12,12,half_ppr,1,2,2,1,1,0,0,5,1,144
2025,12,12,half_ppr,1,2,2,1,1,1,0,4,1,144
2025,12,12,ppr,1,1,1,1,3,1,0,4,1,144
2025,12,12,ppr,1,2,2,1,1,0,0,5,1,144
2021,12,12,ppr,1,2,2,1,1,1,1,3,1,143
2020,10,14,half_ppr,1,1,2,1,1,0,0,6,1,140
2020,10,14,half_ppr,1,2,2,1,1,0,0,6,1,140
2020,10,14,half_ppr,1,2,2,1,1,0,1,4,1,140
2020,10,14,half_ppr,1,2,2,1,1,0,1,6,1,140
2020,10,14,half_ppr,1,2,3,1,1,0,1,5,1,140
2020,10,14,half_ppr,1,2,3,1,2,0,0,5,1,140
2020,10,14,ppr,1,2,2,0,2,0,1,6,1,140
2020,10,14,ppr,1,2,2,1,1,0,1,6,1,140
2020,10,14,ppr,1,2,3,1,1,0,0,6,1,140
2021,10,14,half_ppr,1,2,2,0,2,1,0,6,1,140
2021,10,14,half_ppr,1,2,2,1,0,1,1,5,1,140
2021,10,14,half_ppr,1,2,2,1,1,0,0,6,1,140
2021,10,14,half_ppr,1,2,2,1,1,0,1,6,1,140
2021,10,14,half_ppr,1,2,2,1,2,1,1,4,1,140
2021,10,14,half_ppr,1,2,3,1,1,0,1,5,1,140
2021,10,14,ppr,1,2,2,0,2,0,0,6,1,140
2021,10,14,ppr,1,2,2,0,3,0,1,5,1,140
2021,10,14,ppr,1,2,2,1,1,0,0,5,1,140
2021,10,14,ppr,1,2,2,1,2,0,0,5,1,140
2021,10,14,ppr,1,2,2,1,2,1,1,4,1,140
2021,10,14,ppr,1,2,3,1,1,0,1,5,1,140
2021,10,14,std,1,2,2,1,2,0,0,6,1,140
2022,10,14,half_ppr,1,2,2,1,1,0,1,6,1,140
2022,10,14,half_ppr,1,2,2,1,3,0,0,5,1,140
2022,10,14,half_ppr,1,2,2,1,3,0,1,4,1,140
2022,10,14,half_ppr,1,2,2,2,2,0,0,5,1,140
2022,10,14,half_ppr,1,2,3,1,2,0,0,5,1,140
2022,10,14,ppr,1,1,1,1,1,0,0,7,1,140
2022,10,14,ppr,1,1,2,1,1,0,0,6,1,140
2022,10,14,ppr,1,1,2,1,2,1,1,5,1,140
2022,10,14,ppr,1,2,2,1,1,0,0,5,1,140
2022,10,14,ppr,1,2,2,1,2,1,0,5,1,140
2022,10,14,ppr,1,2,3,1,1,0,0,6,1,140
2022,10,14,ppr,1,2,3,1,1,0,1,7,1,140
2022,10,14,ppr,1,2,3,1,1,1,1,4,1,140
2023,10,14,half_ppr,1,1,2,1,1,0,0,6,1,140
2023,10,14,half_ppr,1,2,2,2,2,0,0,5,1,140
2023,10,14,ppr,1,1,1,1,1,0,0,7,1,140
2023,10,14,ppr,1,1,2,1,2,0,0,7,1,140
2023,10,14,ppr,1,2,2,1,0,1,1,5,1,140
2023,10,14,ppr,1,2,2,1,1,0,1,6,1,140
2023,10,14,ppr,1,2,2,1,2,0,0,5,1,140
2023,10,14,ppr,1,2,3,1,1,0,1,5,1,140
2023,10,14,ppr,1,2,3,1,1,1,1,4,1,140
2024,10,14,ppr,1,1,2,1,1,0,0,6,1,140
2024,10,14,ppr,1,1,2,1,2,0,0,7,1,140
2024,10,14,ppr,1,2,2,0,2,1,1,5,1,140
2024,10,14,ppr,1,2,2,1,0,0,0,6,1,140
2024,10,14,ppr,1,2,3,1,1,1,1,4,1,140
2024,10,14,std,1,2,2,1,0,1,1,5,1,140
2024,10,14,std,1,2,2,1,1,1,1,5,1,140
2025,10,14,half_ppr,1,2,2,1,2,0,0,6,1,140
2025,10,14,ppr,1,2,2,0,2,1,1,5,1,140
2025,10,14,ppr,1,2,2,1,2,1,1,0,1,140
2025,10,14,ppr,1,2,3,1,1,1,0,5,1,140
2025,10,14,ppr,1,2,3,1,2,0,0,1,1,140
2025,10,14,ppr,1,2,3,2,0,0,0,6,1,140
2020,8,17,ppr,1,2,3,1,2,1,1,6,1,136
2020,8,17,ppr,1,2,3,1,3,0,1,6,1,136
2021,8,17,half_ppr,1,2,3,1,2,0,0,8,1,136
2021,8,17,ppr,1,2,2,1,4,0,0,7,1,136
2021,8,17,ppr,1,2,3,1,2,0,1,7,1,136
2021,8,17,ppr,1,2,3,1,3,0,0,7,1,136
2022,8,17,ppr,1,2,3,1,0,0,0,10,1,136
2023,8,17,half_ppr,1,2,3,1,2,1,1,6,1,136
2023,8,17,ppr,1,2,2,2,2,1,1,6,1,136
2024,8,17,ppr,1,2,2,0,2,1,1,8,1,136
2024,8,17,ppr,1,2,2,1,1,0,0,8,1,136
2024,8,17,ppr,1,2,2,1,4,1,1,5,1,136
2024,8,17,ppr,1,2,3,1,2,0,1,7,1,136
2024,8,17,ppr,1,2,3,1,2,1,0,7,1,136
2024,8,17,ppr,1,2,3,1,2,1,1,6,1,136
2025,8,17,half_ppr,1,2,3,1,2,1,1,6,1,136
2025,8,17,ppr,1,2,2,1,2,0,0,8,1,136
2025,8,17,ppr,1,2,2,1,2,1,1,6,1,136
2025,8,17,ppr,1,2,2,1,3,0,1,7,1,136
2025,8,17,ppr,1,2,2,1,4,0,0,7,1,136
2025,8,17,ppr,1,2,2,2,2,1,1,6,1,136
2025,8,17,ppr,1,2,3,1,3,0,0,7,1,136
2020,10,13,half_ppr,1,2,2,1,1,0,1,5,1,130
2020,10,13,half_ppr,1,2,2,1,2,0,0,5,1,130
2020,10,13,half_ppr,1,2,3,1,1,0,0,5,1,130
2021,10,13,half_ppr,1,2,2,0,1,0,0,0,1,130
2021,10,13,half_ppr,1,2,2,1,1,0,1,5,1,130
2021,10,13,ppr,1,2,2,1,2,1,1,3,1,130
2022,10,13,ppr,1,2,2,0,3,0,0,5,1,130
2022,10,13,ppr,1,2,2,1,1,0,1,5,1,130
2022,10,13,ppr,1,2,2,1,1,1,0,5,1,130
2022,10,13,ppr,1,2,2,1,2,0,0,0,1,130
2023,10,13,ppr,1,2,2,1,1,1,1,4,1,130
2023,10,13,ppr,1,2,3,1,3,0,0,3,1,130
2024,10,13,half_ppr,1,2,2,1,2,0,0,5,1,130
2024,10,13,half_ppr,1,2,2,1,2,1,1,3,1,130
2024,10,13,half_ppr,1,2,3,1,1,0,0,5,1,130
2024,10,13,ppr,1,1,1,1,1,0,0,8,1,130
2024,10,13,ppr,1,2,2,1,1,1,1,4,1,130
2024,10,13,ppr,1,2,2,1,2,0,0,7,1,130
2024,10,13,ppr,1,2,2,1,2,1,1,3,1,130
2024,10,13,ppr,1,2,3,1,1,0,0,5,1,130
2025,10,13,half_ppr,1,2,2,1,1,0,0,6,1,130
2025,10,13,half_ppr,1,2,2,1,2,1,1,3,1,130
2025,10,13,ppr,1,2,2,0,3,1,1,3,1,130
2025,10,13,ppr,1,2,2,1,1,1,1,4,1,130
2020,8,16,ppr,1,0,0,0,15,0,0,0,1,128
2020,8,16,ppr,1,2,2,1,1,1,1,7,1,128
2020,8,16,ppr,1,2,2,1,2,0,1,7,1,128
2020,8,16,ppr,1,2,2,1,3,0,0,7,1,128
2020,8,16,ppr,1,2,2,1,3,0,1,6,1,128
2020,8,16,ppr,1,3,2,1,0,1,0,6,1,128
2020,8,16,std,1,2,2,1,2,1,1,6,1,128
2021,8,16,half_ppr,1,2,2,1,1,1,1,5,1,128
2021,8,16,half_ppr,1,2,2,1,2,1,0,7,1,128
2021,8,16,ppr,1,2,2,1,0,0,0,7,1,128
2021,8,16,ppr,1,2,2,1,1,1,1,7,1,128
2021,8,16,ppr,1,2,2,1,2,0,0,8,1,128
2021,8,16,ppr,1,2,3,1,2,0,0,6,1,128
2021,8,16,ppr,1,2,3,1,2,1,1,5,1,128
2021,8,16,ppr,1,2,3,1,3,0,0,6,1,128
2021,8,16,std,1,2,2,1,2,0,0,8,1,128
2022,8,16,ppr,1,2,3,1,1,1,1,6,1,128
2022,8,16,ppr,1,2,3,1,2,1,1,5,1,128
2022,8,16,std,1,2,2,1,1,1,1,7,1,128
2023,8,16,ppr,1,2,2,1,2,0,0,8,1,128
2023,8,16,ppr,1,2,2,1,3,1,1,5,1,128
2023,8,16,ppr,1,2,2,2,2,1,1,5,1,128
2023,8,16,ppr,1,2,3,1,3,0,0,6,1,128
2024,8,16,ppr,1,2,2,0,2,1,1,7,1,128
2024,8,16,ppr,1,2,2,1,1,1,1,7,1,128
2024,8,16,ppr,1,2,2,1,3,1,1,6,1,128
2024,8,16,ppr,1,2,2,1,4,0,0,6,1,128
2024,8,16,ppr,1,2,3,1,0,1,0,8,1,128
2024,8,16,ppr,1,2,3,1,1,1,2,5,1,128
2024,8,16,ppr,1,2,3,1,2,1,1,5,1,128
2025,8,16,half_ppr,1,2,2,1,3,0,1,6,1,128
2025,8,16,ppr,1,2,2,1,0,1,1,6,1,128
2025,8,16,ppr,1,2,2,1,3,0,0,7,1,128
2025,8,16,ppr,1,2,3,1,1,1,1,6,1,128
2025,8,16,ppr,1,2,3,1,2,1,1,5,1,128
2020,8,15,half_ppr,1,2,2,1,1,1,1,6,1,120
2020,8,15,ppr,1,2,0,0,3,0,1,6,1,120
2020,8,15,ppr,1,2,2,1,1,1,1,6,1,120
2020,8,15,ppr,1,2,2,1,2,0,0,7,1,120
2020,8,15,ppr,1,2,2,1,3,0,0,6,1,120
2020,8,15,ppr,1,2,3,1,2,0,0,6,1,120
2020,8,15,ppr,1,2,3,1,2,0,1,5,1,120
2020,10,12,half_ppr,1,2,2,1,1,0,0,5,1,120
2021,8,15,ppr,1,2,2,0,1,1,1,7,1,120
2021,8,15,ppr,1,2,2,1,1,1,1,6,1,120
2021,8,15,ppr,1,2,2,1,2,1,0,6,1,120
2021,8,15,ppr,1,2,2,1,2,1,1,0,1,120
2021,8,15,ppr,1,2,2,1,2,1,1,7,1,120
2021,8,15,ppr,1,2,2,1,2,1,1,9,1,120
2021,8,15,ppr,1,2,2,1,4,0,0,5,1,120
2021,8,15,ppr,1,2,3,1,2,0,1,5,1,120
2021,8,15,std,1,2,2,1,1,1,1,0,1,120
2021,10,12,ppr,1,2,2,1,2,0,0,4,1,120
2021,10,12,ppr,1,2,3,1,1,0,0,4,1,120
2022,8,15,half_ppr,1,2,2,1,1,1,1,6,1,120
2022,8,15,half_ppr,1,2,2,1,2,1,1,0,1,120
2022,8,15,ppr,1,1,2,1,1,1,1,6,1,120
2022,8,15,ppr,1,2,3,1,2,0,1,5,1,120
2022,10,12,ppr,1,2,2,1,1,0,0,5,1,120
2022,10,12,ppr,1,2,2,1,2,0,0,4,1,120
2022,10,12,std,1,1,1,1,0,1,1,6,1,120
2023,8,15,half_ppr,1,2,2,1,1,1,1,6,1,120
2023,8,15,half_ppr,1,2,2,1,2,0,1,6,1,120
2023,8,15,half_ppr,1,2,2,1,2,1,1,5,1,120
2023,8,15,half_ppr,1,2,2,1,3,0,0,6,1,120
2023,8,15,half_ppr,1,2,3,1,3,0,0,5,1,120
2023,8,15,ppr,1,2,2,1,1,0,1,7,1,120
2023,8,15,ppr,1,2,2,1,2,0,0,7,1,120
2023,8,15,ppr,1,2,2,1,2,0,1,6,1,120
2023,8,15,ppr,1,2,2,1,2,1,1,3,1,120
2023,8,15,ppr,1,2,2,1,3,0,0,6,1,120
2023,8,15,ppr,1,2,3,0,2,0,0,7,1,120
2023,8,15,ppr,1,2,3,1,3,0,0,5,1,120
2023,10,12,ppr,1,1,2,1,2,0,0,5,1,120
2023,10,12,ppr,1,2,2,1,0,0,0,4,1,120
2023,10,12,ppr,1,2,2,1,0,0,0,5,1,120
2023,10,12,ppr,1,2,2,1,1,0,0,0,1,120
2023,10,12,ppr,1,2,2,1,1,1,1,3,1,120
2024,8,15,half_ppr,1,2,2,1,2,1,1,5,1,120
2024,8,15,half_ppr,1,2,2,1,3,0,0,6,1,120
2024,8,15,half_ppr,1,2,2,1,3,0,1,5,1,120
2024,8,15,ppr,1,0,0,0,8,0,0,6,1,120
2024,8,15,ppr,1,2,2,1,2,1,0,6,1,120
2024,8,15,ppr,1,2,2,1,2,1,1,0,1,120
2024,8,15,ppr,1,2,2,1,3,0,0,6,1,120
2024,10,12,ppr,1,2,3,1,1,0,0,1,1,120
2025,8,15,half_ppr,1,2,2,1,2,0,0,7,1,120
2025,8,15,half_ppr,1,2,2,1,2,1,1,5,1,120
2025,8,15,half_ppr,1,2,2,1,3,0,0,6,1,120
2025,8,15,ppr,1,2,2,1,1,0,0,6,1,120
2025,8,15,ppr,1,2,2,1,1,0,1,7,1,120
2025,8,15,ppr,1,2,2,1,2,0,0,7,1,120
2025,8,15,ppr,1,2,2,1,2,1,1,6,1,120
2025,8,15,ppr,1,2,2,1,2,1,1,7,1,120
2025,8,15,ppr,1,2,2,1,3,0,0,6,1,120
